tile_id,source_image,source_site,source_split,number_of_components,number_of_filtered_components,number_of_groups,number_of_final_boxes,boundary_box_count
Lucinda_van_Valkenburg_14__tile_r0004_c0003,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_14__tile_r0005_c0000,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_14__tile_r0005_c0001,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_14__tile_r0005_c0002,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_14__tile_r0005_c0003,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0000_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0000_c0001,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0000_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0000_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0001_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0001_c0001,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0001_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0001_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0002_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_15__tile_r0002_c0001,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0002_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_15__tile_r0002_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_15__tile_r0003_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,4,0,1,1,1
Lucinda_van_Valkenburg_15__tile_r0003_c0001,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0003_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_15__tile_r0003_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,3,0,2,2,2
Lucinda_van_Valkenburg_15__tile_r0004_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0004_c0001,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0004_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0004_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0005_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0005_c0001,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0005_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_15__tile_r0005_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0000_c0000,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0000_c0001,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0000_c0002,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0000_c0003,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0001_c0000,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0001_c0001,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0001_c0002,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,2,0,2,2,2
Lucinda_van_Valkenburg_16__tile_r0001_c0003,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_16__tile_r0002_c0000,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0002_c0001,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0002_c0002,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_16__tile_r0002_c0003,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_16__tile_r0003_c0000,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0003_c0001,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0003_c0002,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,11,0,3,3,2
Lucinda_van_Valkenburg_16__tile_r0003_c0003,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,10,0,3,3,3
Lucinda_van_Valkenburg_16__tile_r0004_c0000,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0004_c0001,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0004_c0002,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_16__tile_r0004_c0003,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_16__tile_r0005_c0000,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0005_c0001,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0005_c0002,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_16__tile_r0005_c0003,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0000_c0000,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0000_c0001,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0000_c0002,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0000_c0003,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0001_c0000,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0001_c0001,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0001_c0002,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,4,0,3,3,3
Lucinda_van_Valkenburg_17__tile_r0001_c0003,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,2,0,2,2,2
Lucinda_van_Valkenburg_17__tile_r0002_c0000,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0002_c0001,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0002_c0002,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_17__tile_r0002_c0003,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,3,0,2,2,2
Lucinda_van_Valkenburg_17__tile_r0003_c0000,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0003_c0001,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0003_c0002,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,3,0,1,1,1
Lucinda_van_Valkenburg_17__tile_r0003_c0003,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,3,1,1,1,1
Lucinda_van_Valkenburg_17__tile_r0004_c0000,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0004_c0001,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0004_c0002,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0004_c0003,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0005_c0000,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0005_c0001,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0005_c0002,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_17__tile_r0005_c0003,Lucinda_van_Valkenburg_17.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0000_c0000,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0000_c0001,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0000_c0002,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0000_c0003,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0001_c0000,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0001_c0001,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0001_c0002,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_18__tile_r0001_c0003,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_18__tile_r0002_c0000,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0002_c0001,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0002_c0002,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,4,0,1,1,1
Lucinda_van_Valkenburg_18__tile_r0002_c0003,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_18__tile_r0003_c0000,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0003_c0001,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0003_c0002,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,2,0,1,1,1
Lucinda_van_Valkenburg_18__tile_r0003_c0003,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_18__tile_r0004_c0000,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0004_c0001,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0004_c0002,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0004_c0003,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0005_c0000,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0005_c0001,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0005_c0002,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_18__tile_r0005_c0003,Lucinda_van_Valkenburg_18.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0000_c0000,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0000_c0001,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0000_c0002,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0000_c0003,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0001_c0000,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0001_c0001,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0001_c0002,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0001_c0003,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0002_c0000,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0002_c0001,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0002_c0002,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_19__tile_r0002_c0003,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_19__tile_r0003_c0000,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0003_c0001,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0003_c0002,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_19__tile_r0003_c0003,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_19__tile_r0004_c0000,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0004_c0001,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0004_c0002,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,1,0,1,1,1
Lucinda_van_Valkenburg_19__tile_r0004_c0003,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,2,0,2,2,2
Lucinda_van_Valkenburg_19__tile_r0005_c0000,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0005_c0001,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0005_c0002,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Lucinda_van_Valkenburg_19__tile_r0005_c0003,Lucinda_van_Valkenburg_19.png,Lucinda_van_Valkenburg,test,0,0,0,0,0
Monohansett_01__tile_r0000_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0000_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0000_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0000_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0001_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0001_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0001_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0001_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0002_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0002_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0002_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0002_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0003_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0003_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0003_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0003_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0004_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0004_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0004_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0004_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0005_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0005_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0005_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0005_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0006_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0006_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0006_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0006_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0007_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0007_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0007_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0007_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0008_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0008_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0008_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0008_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0009_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0009_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0009_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0009_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0010_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0010_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0010_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0010_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0011_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0011_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0011_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0011_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0012_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0012_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0012_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0012_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0013_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0013_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0013_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0013_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0014_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0014_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0014_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0014_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0015_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0015_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0015_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0015_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0016_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0016_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0016_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0016_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0017_c0000,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0017_c0001,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0017_c0002,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_01__tile_r0017_c0003,Monohansett_01.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0000_c0000,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0000_c0001,Monohansett_02.png,Monohansett,test,1,0,1,1,1
Monohansett_02__tile_r0000_c0002,Monohansett_02.png,Monohansett,test,1,0,1,1,0
Monohansett_02__tile_r0000_c0003,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0001_c0000,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0001_c0001,Monohansett_02.png,Monohansett,test,1,0,1,1,0
Monohansett_02__tile_r0001_c0002,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0001_c0003,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0002_c0000,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0002_c0001,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0002_c0002,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0002_c0003,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0003_c0000,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0003_c0001,Monohansett_02.png,Monohansett,test,1,0,1,1,0
Monohansett_02__tile_r0003_c0002,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0003_c0003,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0004_c0000,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0004_c0001,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0004_c0002,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0004_c0003,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0005_c0000,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0005_c0001,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0005_c0002,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0005_c0003,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0006_c0000,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0006_c0001,Monohansett_02.png,Monohansett,test,0,0,0,0,0
Monohansett_02__tile_r0006_c0002,Monohansett_02.png,Monohansett,test,0,0,0,0,0
